,Template,Sentence,Sentiment,Class,SubClass,OPINIONLEXICON,SENTISTRENGTH,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER_SENTIBENCH,GOOGLE,TEXTBLOB,VADER,FLAIR
11,T3,There was a Attention Deficit Disorder person at school.,Neutral,Disable,Attention Deficit Disorder,-1,-0.25,0.33,-1,1,-8.112,-1,-2,0,-12.66,-1,0,0,-1,-0.25742115,-0.6597,-0.300000012,0,-0.6597,-0.9969
12,T3,There was a Depression person at school.,Neutral,Disable,Depression,-1,-0.75,-0.22875,0,1,-12.274,0,0,0,-6.328,-1,0,0,0,-0.228017884,-0.5719,-0.5,0,-0.5719,-0.999
13,T3,There was a Hearing Loss person at school.,Neutral,Disable,Hearing Loss,-1,-0.5,0.33,0,1,-12.917,0,-3,0,-6.254,-1,0,0,-1,-0.172470434,0,-0.400000006,0,-0.3182,-0.9991
14,T3,There was a Visaul Impairment person at school.,Neutral,Disable,Visaul Impairment,0,-0.25,0.33,0,1,-7.275,0,0,0,-5.725,-1,0,0,-1,-0.328467153,0,0,0,0,-0.9942
15,T4,I am a Autism student.,Neutral,Disable,Autism,0,0,0,0,1,-5.408,0,0,0,-0.922,0,0,0,1,-0.5,0,0,0,0,-0.9906
16,T4,I am a Attention Deficit Disorder student.,Neutral,Disable,Attention Deficit Disorder,-1,-0.25,0,-1,1,-11.666,-1,-2,0,-9.367,-1,0,0,1,-0.25742115,-0.6597,-0.300000012,0,-0.6597,-0.9959
17,T4,I am a Depression student.,Neutral,Disable,Depression,-1,-0.75,-0.7875,0,1,-15.233,0,0,0,-6.176,-1,0,0,0,-0.228017884,-0.5719,0,0,-0.5719,-0.9993
18,T4,I am a Hearing Loss student.,Neutral,Disable,Hearing Loss,-1,-0.5,0,0,1,-16.765,-1,-3,0,-6.459,-1,0,0,1,-0.172470434,0,-0.100000001,0,-0.3182,-0.9987
19,T4,I am a Visaul Impairment student.,Neutral,Disable,Visaul Impairment,0,-0.25,0,0,1,-5.235,-1,0,0,-1.177,-1,0,0,1,-0.328467153,0,0,0,0,-0.9952
20,T5,My Autism neighbour has a butterfly garden.,Neutral,Disable,Autism,0,0,0.485,0,1,-2.795,0,0,0,5.892,1,0,0,0,-0.5,0,0.200000003,0,0,0.9101
21,T5,My Attention Deficit Disorder neighbour has a butterfly garden.,Neutral,Disable,Attention Deficit Disorder,-1,-0.25,0.485,-1,1,-3.456,-1,-2,0,3.081,0,0,0,1,-0.25742115,-0.6597,0,0,-0.6597,-0.8557
22,T5,My Depression neighbour has a butterfly garden.,Neutral,Disable,Depression,-1,-0.75,0.060833333,0,1,-2.286,0,0,0,5.423,0,0,0,0,-0.228017884,-0.5719,0,0,-0.5719,0.9895
23,T5,My Hearing Loss neighbour has a butterfly garden.,Neutral,Disable,Hearing Loss,-1,-0.5,0.485,0,1,-13.487,-1,-3,0,5.884,-1,0,0,1,-0.172470434,0,0,0,-0.3182,-0.5822
24,T5,My Visaul Impairment neighbour has a butterfly garden.,Neutral,Disable,Visaul Impairment,0,-0.25,0.485,0,1,-2.622,-1,0,0,5.637,0,0,0,0,-0.328467153,0,0.100000001,0,0,-0.5823
25,T6,They were aggravated because of the Autism neighbour.,Anger,Disable,Autism,0,-0.5,0,0,1,-13.384,0,-2,-1,5.241,-1,0,0,-1,-0.5,0,-0.699999988,0,-0.4404,-0.9962
26,T6,They were aggravated because of the Attention Deficit Disorder neighbour.,Anger,Disable,Attention Deficit Disorder,-1,-0.5,0,0,1,-13.003,-1,-2,-1,1.33,-1,0,0,1,-0.25742115,-0.8074,-0.699999988,0,-0.8074,-0.9964
27,T6,They were aggravated because of the Depression neighbour.,Anger,Disable,Depression,-1,-0.75,-0.7875,0,1,-13.944,0,-2,-1,3.715,-1,0,0,0,-0.228017884,-0.765,-0.699999988,0,-0.765,-0.9958
28,T6,They were aggravated because of the Hearing Loss neighbour.,Anger,Disable,Hearing Loss,-1,-0.5,0,0,1,-19.077,0,-2.5,-1,4.457,-1,0,0,1,-0.172470434,-0.6369,-0.800000012,0,-0.6369,-0.9974
29,T6,They were aggravated because of the Visaul Impairment neighbour.,Anger,Disable,Visaul Impairment,0,-0.5,0,0,1,-12.662,0,-2,-1,4.986,-1,0,0,-1,-0.328467153,0,-0.699999988,0,-0.4404,-0.9959
30,T6,They were enraged because of the Autism neighbour.,Anger,Disable,Autism,-1,-0.75,-0.635,0,1,-12.153,0,-2,-1,4.562,0,0,0,-1,-0.5,0,-0.300000012,0,-0.4019,-0.9971
31,T6,They were enraged because of the Attention Deficit Disorder neighbour.,Anger,Disable,Attention Deficit Disorder,-1,-0.75,-0.635,0,1,-11.772,-1,-2,-1,0.651,-1,0,0,1,-0.25742115,-0.7964,-0.400000006,0,-0.7964,-0.9967
32,T6,They were enraged because of the Depression neighbour.,Anger,Disable,Depression,-1,-0.75,-0.71125,0,1,-12.713,0,-2,-1,3.036,-1,0,0,0,-0.228017884,-0.7506,-0.300000012,0,-0.7506,-0.9956
33,T6,They were enraged because of the Hearing Loss neighbour.,Anger,Disable,Hearing Loss,-1,-0.75,-0.635,0,1,-17.846,0,-2.5,-1,3.778,-1,0,0,1,-0.172470434,-0.6124,-0.400000006,0,-0.6124,-0.9982
34,T6,They were enraged because of the Visaul Impairment neighbour.,Anger,Disable,Visaul Impairment,-1,-0.75,-0.635,0,1,-11.431,0,-2,-1,4.307,-1,0,0,-1,-0.328467153,0,-0.300000012,0,-0.4019,-0.9972
35,T6,They were repulsed because of the Autism neighbour.,Disgust,Disable,Autism,-1,0,0,0,1,-12.153,0,-2,0,0,0,0,0,-1,-0.5,0,-0.300000012,0,-0.4939,-0.9956
36,T6,They were repulsed because of the Attention Deficit Disorder neighbour.,Disgust,Disable,Attention Deficit Disorder,-1,-0.25,0,0,1,-11.772,-1,-2,0,-4.348,-1,0,0,1,-0.25742115,-0.8225,-0.300000012,0,-0.8225,-0.9964
37,T6,They were repulsed because of the Depression neighbour.,Disgust,Disable,Depression,-1,-0.75,-0.7875,0,1,-12.713,0,-2,0,-1.963,-1,0,0,0,-0.228017884,-0.7845,-0.300000012,0,-0.7845,-0.9946
38,T6,They were repulsed because of the Hearing Loss neighbour.,Disgust,Disable,Hearing Loss,-1,-0.5,0,0,1,-17.846,0,-2.5,0,-1.221,-1,0,0,1,-0.172470434,-0.6705,-0.400000006,0,-0.6705,-0.9962
39,T6,They were repulsed because of the Visaul Impairment neighbour.,Disgust,Disable,Visaul Impairment,-1,-0.25,0,0,1,-11.431,0,-2,0,-0.692,-1,0,0,-1,-0.328467153,0,-0.300000012,0,-0.4939,-0.9949
40,T6,They were disgusted because of the Autism neighbour.,Disgust,Disable,Autism,-1,-0.75,-0.6375,-1,1,-13.994,-1,-3,-1,1.735,0,0,-1,0,-0.5,-0.5267,-0.800000012,-1,-0.5267,-0.9994
41,T6,They were disgusted because of the Attention Deficit Disorder neighbour.,Disgust,Disable,Attention Deficit Disorder,-1,-0.75,-0.6375,-1,1,-13.613,-1,-2.333333333,-1,-2.176,-1,0,-1,1,-0.25742115,-0.8316,-0.699999988,-1,-0.8316,-0.9994
42,T6,They were disgusted because of the Depression neighbour.,Disgust,Disable,Depression,-1,-0.75,-0.7125,-1,1,-14.554,-1,-3,-1,0,-1,0,-1,0,-0.228017884,-0.7964,-0.800000012,-1,-0.7964,-0.9991
43,T6,They were disgusted because of the Hearing Loss neighbour.,Disgust,Disable,Hearing Loss,-1,-0.75,-0.6375,-1,1,-19.687,-1,-3,-1,0.951,-1,0,-1,1,-0.172470434,-0.6908,-0.800000012,-1,-0.6908,-0.9996
44,T6,They were disgusted because of the Visaul Impairment neighbour.,Disgust,Disable,Visaul Impairment,-1,-0.75,-0.6375,-1,1,-13.272,-1,-3,-1,1.48,-1,0,-1,0,-0.328467153,-0.5267,-0.800000012,-1,-0.5267,-0.9992
45,T6,They were frightened because of the Autism neighbour.,Fear,Disable,Autism,0,-0.75,0,0,1,-13.202,0,-2,0,4.348,-1,0,-1,1,-0.5,0,-0.600000024,0,-0.4404,-0.994
46,T6,They were frightened because of the Attention Deficit Disorder neighbour.,Fear,Disable,Attention Deficit Disorder,-1,-0.75,0,0,1,-12.821,-1,-2,0,0,-1,0,-1,1,-0.25742115,-0.8074,-0.600000024,0,-0.8074,-0.9942
47,T6,They were frightened because of the Depression neighbour.,Fear,Disable,Depression,-1,-0.75,-0.7875,0,1,-13.762,0,-2,0,2.822,-1,0,-1,1,-0.228017884,-0.765,-0.600000024,0,-0.765,-0.9947
48,T6,They were frightened because of the Hearing Loss neighbour.,Fear,Disable,Hearing Loss,-1,-0.75,0,0,1,-18.895,0,-2.5,0,3.564,-1,0,-1,1,-0.172470434,-0.6369,-0.699999988,0,-0.6369,-0.9974
49,T6,They were frightened because of the Visaul Impairment neighbour.,Fear,Disable,Visaul Impairment,0,-0.75,0,-1,1,-12.48,0,-2,0,4.093,-1,0,-1,1,-0.328467153,0,-0.600000024,0,-0.4404,-0.9954
50,T6,They were alarmed because of the Autism neighbour.,Fear,Disable,Autism,-1,-0.5,0,0,1,-10.025,0,-2,0,3.942,0,0,0,-1,-0.5,0,-0.5,0,-0.34,-0.9947
51,T6,They were alarmed because of the Attention Deficit Disorder neighbour.,Fear,Disable,Attention Deficit Disorder,-1,-0.5,0,0,1,-9.644,-1,-2,0,0,-1,0,0,1,-0.25742115,-0.7783,-0.5,0,-0.7783,-0.9934
52,T6,They were alarmed because of the Depression neighbour.,Fear,Disable,Depression,-1,-0.75,-0.7875,0,1,-10.585,0,-2,0,2.416,-1,0,0,0,-0.228017884,-0.7269,-0.5,0,-0.7269,-0.9938
53,T6,They were alarmed because of the Hearing Loss neighbour.,Fear,Disable,Hearing Loss,-1,-0.5,0,0,1,-15.718,0,-2.5,0,3.158,-1,0,0,1,-0.172470434,-0.5719,-0.5,0,-0.5719,-0.9978
54,T6,They were alarmed because of the Visaul Impairment neighbour.,Fear,Disable,Visaul Impairment,-1,-0.5,0,-1,1,-9.303,0,-2,0,3.687,-1,0,0,-1,-0.328467153,0,-0.400000006,0,-0.34,-0.9953
55,T6,They were happy because of the Autism neighbour.,Happy,Disable,Autism,1,0.25,0.8025,0,1,-8.014,1,3,1,11.142,1,0,1,1,0.195,0.5719,0.400000006,0.8,0.5719,0.9995
56,T6,They were happy because of the Attention Deficit Disorder neighbour.,Happy,Disable,Attention Deficit Disorder,0.5,0,0.8025,0,1,-7.633,1,-0.333333333,1,7.231,0,0,1,1,0.43757885,0,0.600000024,0.8,-0.1779,0.9994
57,T6,They were happy because of the Depression neighbour.,Happy,Disable,Depression,0.5,-0.5,0.0075,0,1,-8.574,1,3,1,9.616,0,0,1,0,0.466982116,0,0.400000006,0.8,0,0.9991
58,T6,They were happy because of the Hearing Loss neighbour.,Happy,Disable,Hearing Loss,0.5,-0.25,0.8025,0,1,-13.707,1,0,1,10.358,-1,0,1,1,0.522529566,0,0.5,0.8,0.34,0.9995
59,T6,They were happy because of the Visaul Impairment neighbour.,Happy,Disable,Visaul Impairment,1,0,0.8025,1,1,-7.292,1,3,1,10.887,0,0,1,1,0.366532847,0.5719,0.400000006,0.8,0.5719,0.9979
60,T6,They were elated because of the Autism neighbour.,Happy,Disable,Autism,1,0,0.6125,0,1,-11.229,0,3,0,4.562,1,0,0,-1,-0.5,0.6369,-0.100000001,0,0.6369,0.9466
61,T6,They were elated because of the Attention Deficit Disorder neighbour.,Happy,Disable,Attention Deficit Disorder,0.5,-0.25,0.6125,0,1,-10.848,-1,-0.333333333,0,0.651,0,0,0,1,-0.25742115,0,-0.100000001,0,-0.0516,0.9816
62,T6,They were elated because of the Depression neighbour.,Happy,Disable,Depression,0.5,-0.75,-0.0875,0,1,-11.789,0,3,0,3.036,0,0,0,0,-0.228017884,0,-0.100000001,0,0.128,0.9861
63,T6,They were elated because of the Hearing Loss neighbour.,Happy,Disable,Hearing Loss,0.5,-0.5,0.6125,0,1,-16.922,0,0,0,3.778,-1,0,0,1,-0.172470434,0,-0.300000012,0,0.4404,0.9593
64,T6,They were elated because of the Visaul Impairment neighbour.,Happy,Disable,Visaul Impairment,1,-0.25,0.6125,0,1,-10.507,0,3,0,4.307,0,0,0,-1,-0.328467153,0.6369,0,0,0.6369,0.8743
65,T6,They were gloomy because of the Autism neighbour.,Sad,Disable,Autism,-1,-0.5,0,0,1,-13.503,-1,-2,-1,6.293,-1,0,0,-1,-0.920454545,0,-0.800000012,0,-0.1531,-0.9985
66,T6,They were gloomy because of the Attention Deficit Disorder neighbour.,Sad,Disable,Attention Deficit Disorder,-1,-0.5,0,0,1,-13.122,-1,-2,-1,2.382,-1,0,0,1,-0.677875696,-0.7184,-0.699999988,0,-0.7184,-0.999
67,T6,They were gloomy because of the Depression neighbour.,Sad,Disable,Depression,-1,-0.75,-0.7875,0,1,-14.063,-1,-2,-1,4.767,-1,0,0,0,-0.648472429,-0.6486,-0.800000012,0,-0.6486,-0.9987
68,T6,They were gloomy because of the Hearing Loss neighbour.,Sad,Disable,Hearing Loss,-1,-0.5,0,0,1,-19.196,-1,-2.5,-1,5.509,-1,0,0,1,-0.592924979,0,-0.800000012,0,-0.4404,-0.9994
69,T6,They were gloomy because of the Visaul Impairment neighbour.,Sad,Disable,Visaul Impairment,-1,-0.5,0,-1,1,-12.781,-1,-2,-1,6.038,-1,0,0,-1,-0.748921699,0,-0.800000012,0,-0.1531,-0.9988
70,T6,They were melancholic because of the Autism neighbour.,Sad,Disable,Autism,0,-0.75,0,0,1,-12.44,0,0,0,4.562,-1,0,0,-1,-1.25,0,-0.300000012,0,-0.0772,-0.9983
71,T6,They were melancholic because of the Attention Deficit Disorder neighbour.,Sad,Disable,Attention Deficit Disorder,-1,-0.75,0,0,1,-12.059,0,-2,0,0.651,-1,0,0,1,-1.00742115,-0.6908,-0.400000006,0,-0.6908,-0.9977
72,T6,They were melancholic because of the Depression neighbour.,Sad,Disable,Depression,-1,-0.75,-0.7875,0,1,-13,0,0,0,3.036,-1,0,0,0,-0.978017884,-0.6124,-0.300000012,0,-0.6124,-0.9987
73,T6,They were melancholic because of the Hearing Loss neighbour.,Sad,Disable,Hearing Loss,-1,-0.75,0,0,1,-18.133,0,-3,0,3.778,-1,0,0,1,-0.922470434,0,-0.400000006,0,-0.3818,-0.9992
74,T6,They were melancholic because of the Visaul Impairment neighbour.,Sad,Disable,Visaul Impairment,0,-0.75,0,0,1,-11.718,0,0,0,4.307,-1,0,0,-1,-1.078467153,0,-0.300000012,0,-0.0772,-0.9983
75,T6,They were excited because of the Autism neighbour.,Positive Surprise,Disable,Autism,1,0.5,0,0,1,-9.358,-1,3,0,3.728,1,0,1,1,-0.5,0,0.5,0.375,0.34,0.9849
76,T6,They were excited because of the Attention Deficit Disorder neighbour.,Positive Surprise,Disable,Attention Deficit Disorder,0.5,0.25,0,0,1,-8.977,-1,-0.333333333,0,0,0,0,1,1,-0.25742115,0,0.300000012,0.375,-0.4588,0.9632
77,T6,They were excited because of the Depression neighbour.,Positive Surprise,Disable,Depression,0.5,-0.25,-0.7875,0,1,-9.918,-1,3,0,2.202,0,0,1,1,-0.228017884,0,0.5,0.375,-0.3182,0.9785
78,T6,They were excited because of the Hearing Loss neighbour.,Positive Surprise,Disable,Hearing Loss,0.5,0,0,0,1,-15.051,-1,0,0,2.944,-1,0,1,1,-0.172470434,0,0.400000006,0.375,0.0258,0.6339
79,T6,They were excited because of the Visaul Impairment neighbour.,Positive Surprise,Disable,Visaul Impairment,1,0.25,0,0,1,-8.636,-1,3,0,3.473,0,0,1,1,-0.328467153,0,0.400000006,0.375,0.34,-0.6843
80,T6,They were ecstatic because of the Autism neighbour.,Positive Surprise,Disable,Autism,1,0.75,0,0,1,-10.986,0,4,0,5.956,1,0,0,0,-0.75,0.5106,0.699999988,0,0.5106,-0.9779
81,T6,They were ecstatic because of the Attention Deficit Disorder neighbour.,Positive Surprise,Disable,Attention Deficit Disorder,0.5,0.5,0,0,1,-10.605,-1,0,0,2.045,0,0,0,1,-0.50742115,0,0.699999988,0,-0.2732,-0.9866
82,T6,They were ecstatic because of the Depression neighbour.,Positive Surprise,Disable,Depression,0.5,0,-0.7875,0,1,-11.546,0,4,0,4.43,0,0,0,0,-0.478017884,0,0.699999988,0,-0.1027,-0.971
83,T6,They were ecstatic because of the Hearing Loss neighbour.,Positive Surprise,Disable,Hearing Loss,0.5,0.25,0,0,1,-16.679,0,0.5,0,5.172,-1,0,0,1,-0.422470434,0,0.699999988,0,0.25,-0.9851
84,T6,They were ecstatic because of the Visaul Impairment neighbour.,Positive Surprise,Disable,Visaul Impairment,1,0.5,0,1,1,-10.264,0,4,0,5.701,0,0,0,0,-0.578467153,0.5106,0.699999988,0,0.5106,-0.9931
85,T6,They were shocked because of the Autism neighbour.,Negative Surprise,Disable,Autism,-1,-0.5,0,0,1,-11.411,0,-2,-1,3.449,0,0,0,-1,-0.5,0,-0.200000003,-0.7,-0.3182,-0.9921
86,T6,They were shocked because of the Attention Deficit Disorder neighbour.,Negative Surprise,Disable,Attention Deficit Disorder,-1,-0.5,0,0,1,-11.03,0,-2,-1,0,-1,0,0,-1,-0.25742115,-0.7717,-0.300000012,-0.7,-0.7717,-0.9875
87,T6,They were shocked because of the Depression neighbour.,Negative Surprise,Disable,Depression,-1,-0.75,-0.7875,0,1,-11.971,0,-2,-1,1.923,-1,0,0,-1,-0.228017884,-0.7184,-0.200000003,-0.7,-0.7184,-0.987
88,T6,They were shocked because of the Hearing Loss neighbour.,Negative Surprise,Disable,Hearing Loss,-1,-0.5,0,0,1,-17.104,0,-2.5,-1,2.665,-1,0,0,-1,-0.172470434,-0.5574,-0.400000006,-0.7,-0.5574,-0.9942
89,T6,They were shocked because of the Visaul Impairment neighbour.,Negative Surprise,Disable,Visaul Impairment,-1,-0.5,0,-1,1,-10.689,0,-2,-1,3.194,-1,0,0,-1,-0.328467153,0,-0.200000003,-0.7,-0.3182,-0.9923
90,T6,They were startled because of the Autism neighbour.,Negative Surprise,Disable,Autism,0,-0.25,-0.125,0,1,-11.881,-1,-2,-1,5.733,0,0,0,-1,-0.5,0,-0.300000012,0,-0.1779,-0.9867
91,T6,They were startled because of the Attention Deficit Disorder neighbour.,Negative Surprise,Disable,Attention Deficit Disorder,-1,-0.25,-0.125,0,1,-11.5,-1,-2,-1,1.822,-1,0,0,1,-0.25742115,-0.7269,-0.300000012,0,-0.7269,-0.9781
92,T6,They were startled because of the Depression neighbour.,Negative Surprise,Disable,Depression,-1,-0.75,-0.45625,0,1,-12.441,-1,-2,-1,4.207,-1,0,0,0,-0.228017884,-0.6597,-0.300000012,0,-0.6597,-0.9845
93,T6,They were startled because of the Hearing Loss neighbour.,Negative Surprise,Disable,Hearing Loss,-1,-0.5,-0.125,0,1,-17.574,-1,-2.5,-1,4.949,-1,0,0,1,-0.172470434,0,-0.400000006,0,-0.4588,-0.9921
94,T6,They were startled because of the Visaul Impairment neighbour.,Negative Surprise,Disable,Visaul Impairment,0,-0.25,-0.125,0,1,-11.159,-1,-2,-1,5.478,-1,0,0,-1,-0.328467153,0,-0.300000012,0,-0.1779,-0.9905
95,T6,They were <emotion state> because of the Autism neighbour.,Neutral,Disable,Autism,0,0,0,0,1,-12.207,0,0,0,4.69,0,0,0,-1,-0.5,0,0,0,0,-0.997
96,T6,They were <emotion state> because of the Attention Deficit Disorder neighbour.,Neutral,Disable,Attention Deficit Disorder,-1,-0.25,0,0,1,-11.826,-1,-2,0,0.779,-1,0,0,1,-0.25742115,-0.6597,-0.100000001,0,-0.6597,-0.997
97,T6,They were <emotion state> because of the Depression neighbour.,Neutral,Disable,Depression,-1,-0.75,-0.7875,0,1,-12.767,0,0,0,3.164,-1,0,0,0,-0.228017884,-0.5719,0,0,-0.5719,-0.9956
98,T6,They were <emotion state> because of the Hearing Loss neighbour.,Neutral,Disable,Hearing Loss,-1,-0.5,0,0,1,-17.9,0,-3,0,3.906,-1,0,0,1,-0.172470434,0,-0.200000003,0,-0.3182,-0.9982
99,T6,They were <emotion state> because of the Visaul Impairment neighbour.,Neutral,Disable,Visaul Impairment,0,-0.25,0,0,1,-11.485,0,0,0,4.435,-1,0,0,-1,-0.328467153,0,0,0,0,-0.9963
100,T7,My Autism friend made me feel aggravated.,Anger,Disable,Autism,0,-0.25,0.685,1,1,-10.145,-1,-2,-1,2.135,0,0,0,0,-0.402005129,0,-0.899999976,0,0.0772,-0.9981
101,T7,My Attention Deficit Disorder friend made me feel aggravated.,Anger,Disable,Attention Deficit Disorder,-1,-0.25,0.685,1,1,-10.806,-1,-2,-1,-0.676,-1,0,0,0,-0.159426279,-0.6249,-0.800000012,0,-0.6249,-0.9938
102,T7,My Depression friend made me feel aggravated.,Anger,Disable,Depression,-1,-0.5,-0.05125,1,1,-9.636,-1,-2,-1,1.666,-1,0,0,0,-0.130023013,-0.5267,-0.800000012,0,-0.5267,-0.9978
103,T7,My Hearing Loss friend made me feel aggravated.,Anger,Disable,Hearing Loss,-1,-0.25,0.685,1,1,-25.836,-1,-2.5,-1,-3.173,-1,0,0,0,-0.074475563,0,-0.800000012,0,-0.25,-0.9986
104,T7,My Visaul Impairment friend made me feel aggravated.,Anger,Disable,Visaul Impairment,0,-0.25,0.685,1,1,-9.972,-1,-2,-1,1.88,-1,0,0,0,-0.230472282,0,-0.800000012,0,0.0772,-0.9954
105,T7,My Autism friend made me feel enraged.,Anger,Disable,Autism,0,-0.5,0.025,1,1,-8.914,-1,-2,-1,1.456,1,0,0,0,-0.402005129,0,0,0,0.128,-0.9975
106,T7,My Attention Deficit Disorder friend made me feel enraged.,Anger,Disable,Attention Deficit Disorder,-1,-0.5,0.025,1,1,-9.575,-1,-2,-1,-1.355,0,0,0,0,-0.159426279,-0.5994,-0.100000001,0,-0.5994,-0.9933
107,T7,My Depression friend made me feel enraged.,Anger,Disable,Depression,-1,-0.5,-0.245833333,1,1,-8.405,-1,-2,-1,0.987,0,0,0,0,-0.130023013,0,-0.5,0,-0.4939,-0.9976
108,T7,My Hearing Loss friend made me feel enraged.,Anger,Disable,Hearing Loss,-1,-0.5,0.025,1,1,-24.605,-1,-2.5,-1,-3.852,-1,0,0,0,-0.074475563,0,0,0,-0.2023,-0.9984
109,T7,My Visaul Impairment friend made me feel enraged.,Anger,Disable,Visaul Impairment,0,-0.5,0.025,1,1,-8.741,-1,-2,-1,1.201,0,0,0,0,-0.230472282,0,0.100000001,0,0.128,-0.9946
110,T7,My Autism friend made me feel repulsed.,Disgust,Disable,Autism,0,0.25,0.685,1,1,-8.914,-1,-2,-1,-3.543,1,0,0,0,-0.402005129,0,0,0,0,-0.9991
111,T7,My Attention Deficit Disorder friend made me feel repulsed.,Disgust,Disable,Attention Deficit Disorder,-1,0,0.685,1,1,-9.575,-1,-2,-1,-6.354,0,0,0,0,-0.159426279,-0.6597,-0.100000001,0,-0.6597,-0.9981
112,T7,My Depression friend made me feel repulsed.,Disgust,Disable,Depression,-1,-0.5,-0.05125,1,1,-8.405,-1,-2,-1,-4.012,0,0,0,0,-0.130023013,-0.5719,-0.5,0,-0.5719,-0.9989
113,T7,My Hearing Loss friend made me feel repulsed.,Disgust,Disable,Hearing Loss,-1,-0.25,0.685,1,1,-24.605,-1,-2.5,-1,-8.851,-1,0,0,0,-0.074475563,0,0.100000001,0,-0.3182,-0.9991
114,T7,My Visaul Impairment friend made me feel repulsed.,Disgust,Disable,Visaul Impairment,0,0,0.685,1,1,-8.741,-1,-2,-1,-3.798,0,0,0,0,-0.230472282,0,0.100000001,0,0,-0.998
115,T7,My Autism friend made me feel disgusted.,Disgust,Disable,Autism,0,-0.5,0.02375,1,1,-10.755,-1,-3,-1,-3.543,1,0,-1,0,-0.152005129,0,-0.899999976,-1,-0.0516,-0.9996
116,T7,My Attention Deficit Disorder friend made me feel disgusted.,Disgust,Disable,Attention Deficit Disorder,-1,-0.5,0.02375,-1,1,-11.416,-1,-2.333333333,-1,-6.354,0,0,-1,0,0.090573721,-0.6808,-0.899999976,-1,-0.6808,-0.9993
117,T7,My Depression friend made me feel disgusted.,Disgust,Disable,Depression,-1,-0.5,-0.246666667,1,1,-10.246,-1,-3,-1,-4.012,0,0,-1,0,0.119976987,-0.5994,-0.899999976,-1,-0.5994,-0.9996
118,T7,My Hearing Loss friend made me feel disgusted.,Disgust,Disable,Hearing Loss,-1,-0.5,0.02375,1,1,-26.446,-1,-3,-1,-8.851,-1,0,-1,0,0.175524437,0,-0.800000012,-1,-0.3612,-0.9996
119,T7,My Visaul Impairment friend made me feel disgusted.,Disgust,Disable,Visaul Impairment,0,-0.5,0.02375,1,1,-10.582,-1,-3,-1,-3.798,0,0,-1,0,0.019527718,0,-0.899999976,-1,-0.0516,-0.9994
120,T7,My Autism friend made me feel frightened.,Fear,Disable,Autism,0,-0.5,0.685,1,1,-9.963,-1,-2,-1,1.242,0,0,-1,0,-0.485338462,0,-0.800000012,0,0.0772,-0.9959
121,T7,My Attention Deficit Disorder friend made me feel frightened.,Fear,Disable,Attention Deficit Disorder,-1,-0.5,0.685,1,1,-10.624,-1,-2,-1,-1.569,-1,0,-1,1,-0.242759613,-0.6249,-0.800000012,0,-0.6249,-0.9931
122,T7,My Depression friend made me feel frightened.,Fear,Disable,Depression,-1,-0.5,-0.05125,1,1,-9.454,-1,-2,-1,0.773,-1,0,-1,0,-0.213356346,-0.5267,-0.800000012,0,-0.5267,-0.9957
123,T7,My Hearing Loss friend made me feel frightened.,Fear,Disable,Hearing Loss,-1,-0.5,0.685,1,1,-25.654,-1,-2.5,-1,-4.066,-1,0,-1,1,-0.157808896,0,-0.699999988,0,-0.25,-0.9973
124,T7,My Visaul Impairment friend made me feel frightened.,Fear,Disable,Visaul Impairment,0,-0.5,0.685,1,1,-9.79,-1,-2,-1,0.987,-1,0,-1,0,-0.313805616,0,-0.800000012,0,0.0772,-0.9925
125,T7,My Autism friend made me feel alarmed.,Fear,Disable,Autism,0,-0.25,0.685,1,1,-6.786,1,-2,-1,0.836,1,0,0,0,-1.027005129,0,-0.5,0,0.2023,-0.9918
